,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
632,601288,农业银行,10.52,37.51,45.6185,171611.0,0.4903,457448.0,1.307
633,002221,东华能源,10.52,2.61,5.6466,902.5825,0.547,34491.37,20.9066
634,603790,雅运股份,10.5,14.6,32.2836,108.0901,0.7343,739.8910000000001,5.0264
635,300732,设研院,10.48,27.55,48.0641,175.1953,1.3518,635.7169,4.9052
636,601799,星宇股份,10.46,11.79,21.3607,439.2858,1.5907,3724.3793,13.4865
637,300723,一品红,10.46,11.84,69.8911,128.3673,0.7949,1083.2994,6.7089
638,600548,深高速,10.44,36.73,52.2547,1520.7498,0.6973,4140.1605,1.8984
639,002293,罗莱生活,10.44,10.92,43.4011,377.0949,0.5063,3451.6815,4.6348
640,603018,中设集团,10.44,9.18,30.1502,242.2276,0.7718,2637.6161,8.405
641,300703,创源文化,10.41,10.54,30.9166,64.4573,0.5371,611.0481,5.092
642,300094,国联水产,10.4,6.53,13.0089,226.753,0.289,3469.5371,4.4234
643,603368,柳药股份,10.39,4.48,10.2859,390.8093,1.5084,8710.1213,33.6202
644,300616,尚品宅配,10.39,6.31,43.5642,292.7726,1.4734,4638.273,23.3428
645,300286,安科瑞,10.39,23.06,52.1219,78.1057,0.3601,338.6139,1.5611
646,300349,金卡智能,10.39,25.11,48.8984,346.273,0.8063,1378.5883,3.2103
647,002042,华孚时尚,10.38,6.81,10.7831,731.7556,0.4816,10734.0383,7.0647
648,300127,银河磁体,10.37,26.8,35.9543,123.6766,0.3827,461.4504,1.4279
649,600016,民生银行,10.37,36.9,44.8881,42685.0,0.9749,115652.0,2.6415
650,002424,贵州百灵,10.37,19.14,62.364,382.7461,0.2712,1999.6286,1.4169
651,002334,英威腾,10.37,11.39,33.3472,186.3583,0.247,1635.4334,2.1683
652,600737,中粮糖业,10.36,5.86,13.3805,798.2497,0.389,13609.633,6.6327
653,300759,康龙化成,10.35,11.33,31.8111,230.6285,0.3904,2035.5033,3.4461
654,603416,信捷电气,10.34,24.12,40.0951,105.1169,0.7478,435.6769,3.0995
655,300735,光弘科技,10.32,15.71,31.1087,177.2832,0.4998,1127.8059,3.1797
656,600328,兰太实业,10.32,8.73,39.5076,246.5441,0.5628,2824.0491,6.4471
657,603773,沃格光电,10.31,32.51,52.1438,169.2769,1.7894,520.6685,5.5041
658,002853,皮阿诺,10.31,13.11,35.4119,101.9303,0.6561,777.0125,5.0019
659,002896,中大力德,10.31,13.5,30.6105,59.5022,0.7437,440.6321,5.5079
