,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
3318,002268,卫士通,-2.38,-9.3,26.9064,-96.2022,-0.1147,1033.4283,1.2327
3319,300076,GQY视讯,-2.44,-29.91,35.6544,-26.1281,-0.0616,87.3554,0.20600000000000002
3320,000862,银星能源,-2.48,-9.63,31.5865,-67.3683,-0.0954,698.8771,0.9897
3321,000576,广东甘化,-2.5,-6.97,-0.0913,-31.7061,-0.0715,454.3223,1.0258
3322,000159,国际实业,-2.51,-21.01,9.4057,-53.2207,-0.1106,253.2902,0.5264
3323,600532,宏达矿业,-2.54,-11.13,12.5465,-47.357,-0.0917,425.4563,0.8244
3324,000727,华东科技,-2.62,-6.24,-2.0855,-275.6272,-0.0608,4416.5954,0.975
3325,002760,凤形股份,-2.63,-5.25,15.1698,-14.5627,-0.1654,276.91700000000003,3.1467
3326,600313,农发种业,-2.65,-1.85,4.2772,-43.393,-0.04,2344.7548,2.1666
3327,600082,海泰发展,-2.66,-10.87,9.1802,-43.3944,-0.0671,398.8543,0.6173
3328,000019,深粮控股,-2.7,-11.43,23.74,-26.389,-0.0531,230.7467,0.4644
3329,600355,精伦电子,-2.8,-4.51,25.1068,-11.1825,-0.0227,247.8261,0.5036
3330,600716,凤凰股份,-2.84,-12.9,12.7833,-94.3487,-0.1007,731.3149,0.7812
3331,002659,凯文教育,-2.84,-13.79,9.4671,-61.9326,-0.1242,449.0741,0.9007
3332,000670,*ST盈方,-2.94,-9.97,39.6638,-20.0642,-0.0245,201.2166,0.2463
3333,600749,西藏旅游,-2.98,-12.27,45.5631,-15.6444,-0.0827,127.4983,0.6741
3334,601069,西部黄金,-3.01,-5.45,31.3855,-48.6283,-0.0764,892.2477,1.4029
3335,000713,丰乐种业,-3.02,-4.34,8.982999999999999,-40.4158,-0.1352,929.8261,3.111
3336,600149,ST坊展,-3.04,-28.68,2.1237,-5.4298,-0.0142,18.9285,0.0497
3337,600084,*ST中葡,-3.08,-24.59,39.3974,-72.9362,-0.0649,296.5773,0.2639
3338,002052,同洲电子,-3.19,-5.49,24.3633,-28.3674,-0.038,516.1072,0.6918
3339,603616,韩建河山,-3.21,-5.79,21.8144,-26.0146,-0.0886,448.7189,1.5295
3340,002702,海欣食品,-3.26,-4.17,29.2616,-25.1763,-0.0496,602.6675,1.1893
